CustomerID,PurchaseFrequency,AvgOrderValue,TotalItems,LastPurchase,Recency,Cluster
16897.0,2,7.831891891891891,73,2011-02-13 15:02:00,298,1
16898.0,3,3.1408024691358025,419,2011-11-13 15:44:00,25,3
16899.0,6,10.25248,522,2011-12-02 12:03:00,7,3
16900.0,3,11.229240506329116,833,2011-11-23 10:32:00,16,3
16902.0,1,38.79272727272728,629,2011-08-15 14:17:00,115,0
16903.0,1,6.220666666666667,262,2011-11-10 15:32:00,28,3
16904.0,16,5.287704225352113,2034,2011-12-05 13:10:00,3,3
16905.0,7,14.915528846153846,1408,2011-12-04 14:01:00,4,3
16906.0,4,6.234086021505376,281,2011-09-19 11:49:00,81,3
16907.0,5,6.500993377483444,298,2011-11-10 18:04:00,28,3
16909.0,1,21.063333333333333,436,2011-09-28 16:45:00,71,0
16910.0,8,2.7606215722120657,886,2011-12-05 12:51:00,3,3
16912.0,11,25.49881188118812,1029,2011-11-11 12:18:00,28,0
16913.0,1,14.18,82,2011-02-22 12:56:00,289,1
16914.0,1,5.4857894736842105,121,2011-11-03 15:27:00,35,3
16915.0,6,10.906666666666668,132,2011-11-30 16:39:00,8,3
16916.0,2,4.029790209790209,440,2011-11-16 12:08:00,23,3
16917.0,1,43.50222222222222,232,2011-03-08 11:55:00,276,1
16918.0,6,8.35015625,721,2011-10-21 12:50:00,49,3
16919.0,11,7.940214067278287,1413,2011-07-06 13:35:00,155,3
16921.0,1,2.829833333333333,171,2011-10-09 16:22:00,60,3
16923.0,19,10.785133928571428,3417,2011-11-27 13:00:00,11,3
16924.0,3,10.201807228915662,493,2011-11-18 12:53:00,20,3
16926.0,1,16.446428571428573,35,2010-12-03 13:42:00,370,1
16928.0,17,13.62488038277512,2114,2011-09-20 15:10:00,79,3
16929.0,7,16.823246753246753,929,2011-12-06 08:37:00,3,0
16930.0,3,7.047222222222223,341,2011-11-13 16:13:00,25,3
16931.0,21,5.127193763919822,3158,2011-12-04 13:15:00,4,3
16932.0,1,3.0554716981132075,87,2011-10-17 14:12:00,52,3
16933.0,2,12.800681818181818,288,2011-12-08 12:54:00,0,3
16934.0,2,15.33758064516129,399,2011-10-16 12:40:00,54,3
16936.0,1,4.608421052631579,173,2011-11-14 11:04:00,25,3
16938.0,4,11.354273858921164,2540,2011-12-01 10:20:00,8,3
16940.0,3,9.99960655737705,2169,2011-10-18 13:15:00,51,3
16942.0,9,6.834839857651246,811,2011-11-27 12:40:00,12,3
16943.0,3,24.74939393939394,145,2011-05-12 11:57:00,211,1
16945.0,19,17.451807228915662,2725,2011-11-18 11:39:00,21,0
16947.0,1,19.35619047619048,312,2011-04-18 09:38:00,235,1
16948.0,3,22.89578947368421,1614,2011-07-24 12:46:00,138,0
16949.0,6,21.437833333333334,791,2011-12-06 11:07:00,3,0
16950.0,3,28.06095238095238,644,2011-10-14 09:06:00,56,0
16951.0,3,14.857558139534884,1318,2011-07-28 12:05:00,134,3
16952.0,2,10.475625,92,2011-08-22 13:03:00,108,3
16953.0,1,20.8,10,2011-11-09 15:54:00,29,0
16954.0,9,38.61259259259259,1054,2011-12-09 09:46:00,0,0
16955.0,4,20.7468,266,2011-06-08 10:36:00,184,1
16956.0,1,19.29625,114,2011-11-22 08:56:00,17,0
16957.0,2,26.04,172,2011-04-14 13:56:00,238,1
16959.0,1,16.764285714285716,49,2011-09-13 15:03:00,86,0
16960.0,3,5.02029702970297,304,2011-11-01 11:35:00,38,3
16961.0,1,16.72642857142857,125,2011-08-15 13:46:00,115,0
16963.0,1,15.792857142857144,35,2011-06-05 13:48:00,186,1
16965.0,1,7.738076923076923,291,2011-04-27 12:08:00,226,1
16967.0,1,15.19142857142857,333,2011-06-03 14:24:00,188,1
16968.0,2,14.17516129032258,326,2011-12-05 15:02:00,3,3
16969.0,3,15.48595238095238,816,2011-10-31 13:12:00,38,3
16971.0,1,8.712439024390243,72,2011-11-01 15:06:00,37,3
16978.0,1,8.828974358974358,166,2011-09-23 12:50:00,77,3
16979.0,6,20.808988764044944,865,2011-12-06 12:21:00,3,0
16980.0,2,12.401839080459771,788,2011-03-29 16:36:00,254,1
16982.0,1,17.457272727272727,182,2011-10-10 12:28:00,60,0
16983.0,7,13.048986486486486,1379,2011-11-27 12:10:00,12,3
16984.0,2,11.010687960687962,2423,2011-09-12 13:43:00,87,3
16987.0,7,12.597286821705426,402,2011-12-06 17:26:00,2,3
16988.0,1,18.017142857142854,43,2011-12-04 16:02:00,4,0
16992.0,5,17.358172043010754,860,2011-11-29 11:50:00,10,0
16996.0,6,39.3772972972973,544,2011-11-09 16:43:00,29,0
16999.0,2,21.07913043478261,294,2011-11-16 13:53:00,22,0
17001.0,11,23.60692307692308,2164,2011-12-09 09:38:00,0,0
17002.0,3,30.484285714285715,679,2011-09-15 12:40:00,85,0
17004.0,2,32.11227272727273,819,2011-10-24 14:25:00,45,0
17006.0,4,17.76772727272727,272,2011-12-05 12:09:00,4,0
17007.0,6,17.114038461538463,597,2011-10-20 10:47:00,50,0
17010.0,1,17.76,118,2011-11-21 14:49:00,17,0
17011.0,1,18.06,186,2011-11-09 13:30:00,29,0
17014.0,3,7.923378378378379,245,2011-12-01 14:09:00,7,3
17015.0,3,8.491059907834101,1981,2011-11-11 10:45:00,28,3
17017.0,20,34.50103174603175,6673,2011-12-07 09:32:00,2,0
17019.0,4,5.4385042735042735,827,2011-11-28 13:06:00,10,3
17022.0,1,10.142857142857142,108,2011-11-08 17:09:00,30,3
17024.0,3,31.95,69,2011-10-25 13:47:00,44,0
17025.0,3,39.75222222222222,235,2011-10-10 09:06:00,60,0
17026.0,2,38.7075,97,2011-06-07 14:28:00,184,0
17027.0,6,5.818888888888889,421,2011-09-22 12:24:00,78,3
17030.0,1,13.351818181818182,146,2011-10-07 08:49:00,63,3
17031.0,2,17.288636363636364,235,2011-11-28 10:23:00,11,0
17033.0,3,36.79071428571429,750,2011-09-14 14:34:00,85,0
17034.0,3,24.850666666666665,410,2011-11-23 15:14:00,15,0
17035.0,2,15.483214285714286,229,2011-04-08 11:23:00,245,1
17037.0,1,16.8976,656,2011-09-13 12:49:00,87,0
17038.0,1,5.109090909090909,28,2011-11-09 13:50:00,29,3
17040.0,1,29.982000000000003,181,2011-07-25 10:19:00,137,0
17041.0,3,15.451,951,2011-11-13 11:21:00,26,3
17042.0,5,10.656938775510202,994,2011-12-07 12:26:00,2,3
17043.0,4,17.01156862745098,998,2011-11-07 15:33:00,31,0
17045.0,3,15.42909090909091,106,2011-08-18 17:09:00,112,3
17046.0,1,29.182727272727277,510,2011-07-05 14:24:00,156,0
17047.0,3,16.93692307692308,533,2011-09-15 13:27:00,84,0
17048.0,3,21.519767441860463,485,2011-08-14 11:49:00,117,0
17049.0,9,17.79867924528302,2676,2011-12-07 10:48:00,2,0
17050.0,6,10.217848101265822,1614,2011-09-04 13:48:00,95,3
17051.0,1,5.747441860465116,184,2011-05-29 14:13:00,193,1
17052.0,1,4.497282608695652,261,2011-11-11 14:50:00,27,3
17053.0,1,38.34461538461539,122,2011-08-01 10:23:00,130,0
17054.0,5,16.34132530120482,804,2011-11-11 12:56:00,27,0
17058.0,3,19.030483870967743,592,2011-09-19 10:13:00,81,0
17059.0,5,5.9981395348837205,1855,2011-11-10 12:27:00,29,3
17062.0,4,7.691,430,2011-01-30 11:01:00,313,1
17063.0,7,18.732564102564105,770,2011-11-18 16:19:00,20,0
17064.0,3,13.860483870967744,318,2011-10-12 10:18:00,58,3
17068.0,21,15.378851351351353,2164,2011-11-27 13:14:00,11,0
17069.0,9,18.94895104895105,1506,2011-11-11 17:13:00,27,0
17070.0,1,4.8771875,133,2011-08-17 17:01:00,113,3
17071.0,9,17.350214285714287,1197,2011-11-11 16:31:00,27,0
17073.0,4,8.310862068965516,759,2011-11-22 11:47:00,17,3
17075.0,4,10.832727272727272,292,2011-11-22 11:58:00,17,3
17076.0,3,33.6432,295,2011-11-03 17:53:00,35,0
17078.0,2,13.507142857142856,788,2011-11-03 19:17:00,35,3
17080.0,2,35.9525,166,2011-11-17 12:59:00,21,0
17081.0,2,4.53375,78,2011-11-14 12:56:00,24,3
17082.0,2,24.738888888888887,1049,2011-11-06 15:17:00,32,0
17083.0,3,27.034230769230767,772,2011-08-22 15:43:00,108,0
17084.0,2,18.20833333333333,1816,2011-11-04 14:54:00,34,0
17085.0,5,8.377807486631017,786,2011-08-08 14:15:00,122,3
17086.0,6,21.355,1859,2011-12-02 13:54:00,6,0
17088.0,4,17.313130434782607,868,2011-11-11 14:23:00,27,0
17090.0,7,32.4436507936508,921,2011-12-05 13:44:00,3,0
17091.0,9,19.629538461538463,1746,2011-12-07 10:43:00,2,0
17092.0,4,14.22224,1131,2011-10-20 19:51:00,49,3
17094.0,1,21.571428571428573,152,2011-01-21 13:09:00,321,1
17095.0,3,17.894054054054056,618,2011-11-17 12:21:00,22,0
17096.0,4,21.294375,339,2011-11-24 15:01:00,14,0
17097.0,8,4.523317535545024,459,2011-12-07 17:05:00,1,3
17100.0,2,14.949846153846154,800,2011-11-21 16:36:00,17,3
17101.0,4,38.61261904761905,815,2011-11-29 13:57:00,9,0
17102.0,1,25.5,2,2011-03-23 10:08:00,261,1
17105.0,2,7.397555555555555,693,2011-07-03 15:53:00,158,3
17107.0,6,25.874234449760767,4837,2011-11-06 14:14:00,32,0
17109.0,6,7.564444444444444,589,2011-11-10 16:59:00,28,3
17110.0,1,13.608333333333333,50,2011-06-27 12:58:00,164,1
17111.0,1,8.287,302,2011-10-23 15:59:00,46,3
17114.0,8,6.367086614173228,219,2011-12-04 12:17:00,5,3
17115.0,3,21.47435897435897,372,2011-12-01 14:30:00,7,0
17117.0,1,12.91111111111111,68,2011-02-24 13:54:00,287,1
17118.0,1,15.702000000000002,154,2011-01-26 12:19:00,317,1
17119.0,2,17.340285714285713,334,2011-12-06 14:40:00,2,0
17120.0,1,17.08111111111111,120,2011-04-20 15:21:00,232,1
17122.0,1,19.76,80,2011-08-12 14:33:00,118,0
17123.0,1,38.36666666666666,246,2011-07-01 10:47:00,161,0
17124.0,1,9.3403125,130,2011-06-07 14:02:00,184,1
17125.0,1,6.483750000000001,291,2011-10-20 14:41:00,49,3
17126.0,5,3.8644230769230767,792,2011-07-10 13:52:00,151,3
17128.0,1,11.220714285714283,76,2011-01-09 12:02:00,334,1
17131.0,5,18.38186567164179,983,2011-12-04 12:52:00,4,0
17134.0,2,17.708333333333332,102,2011-08-25 09:53:00,106,0
17135.0,7,21.91788461538461,1224,2011-11-23 16:48:00,15,0
17138.0,1,15.854166666666666,126,2011-03-09 11:54:00,275,1
17139.0,12,22.31897489539749,5182,2011-11-24 10:12:00,15,0
17140.0,1,23.266,302,2011-04-06 13:33:00,246,1
17142.0,1,38.6,81,2011-04-14 18:22:00,238,1
17144.0,2,20.511875,483,2011-12-08 17:57:00,0,0
17146.0,3,21.422285714285717,212,2011-08-26 12:44:00,105,0
17147.0,4,21.167777777777776,882,2011-11-17 12:32:00,22,0
17148.0,1,13.875555555555556,82,2011-10-19 09:59:00,51,3
17153.0,1,15.27,104,2011-11-15 13:42:00,23,3
17154.0,1,14.319130434782608,490,2011-09-25 13:42:00,74,3
17155.0,2,12.585,242,2011-11-22 12:38:00,17,3
17157.0,2,24.53846153846154,172,2011-12-02 09:10:00,7,0
17158.0,3,18.91,778,2011-11-07 15:15:00,31,0
17159.0,3,15.236435643564358,1111,2011-11-18 10:52:00,21,3
17160.0,6,15.362576419213974,2856,2011-11-08 14:05:00,30,3
17162.0,10,16.494807692307692,1001,2011-11-11 11:34:00,28,0
17164.0,7,17.134375,1501,2011-11-07 09:14:00,32,0
17165.0,1,15.868,100,2011-02-28 16:39:00,283,1
17166.0,2,17.195,78,2011-11-01 09:46:00,38,0
17169.0,2,15.477407407407409,526,2011-10-13 10:25:00,57,3
17171.0,1,14.056875,185,2011-02-23 16:37:00,288,1
17172.0,1,21.184,480,2011-09-22 09:36:00,78,0
17174.0,1,14.975,41,2011-05-06 11:47:00,217,1
17175.0,4,22.915714285714287,866,2011-10-26 15:31:00,43,0
17176.0,1,20.408666666666665,170,2011-05-22 12:41:00,201,1
17179.0,3,8.897375,290,2011-06-14 16:48:00,177,1
17180.0,4,6.218984375,683,2011-10-14 15:46:00,55,3
17181.0,2,10.431304347826089,241,2011-10-13 14:48:00,56,3
17187.0,1,20.395,144,2011-04-27 12:39:00,226,1
17188.0,7,29.455119047619046,1328,2011-11-28 13:53:00,10,0
17189.0,2,6.301639344262296,227,2011-08-25 19:39:00,105,3
17190.0,2,23.40736842105263,161,2011-10-12 11:33:00,58,0
17191.0,7,8.840210970464135,1167,2011-11-11 16:58:00,27,3
17194.0,2,9.055862068965515,119,2011-03-11 12:05:00,273,1
17197.0,1,34.93137931034483,191,2011-11-10 10:32:00,29,0
17198.0,3,7.210625,357,2011-11-16 10:39:00,23,3
17201.0,1,8.56575,268,2011-10-17 11:55:00,53,3
17203.0,6,23.446381578947367,2850,2011-11-04 12:27:00,35,0
17204.0,4,27.448421052631577,646,2011-06-17 14:46:00,174,0
17205.0,1,29.544615384615383,884,2011-10-17 12:46:00,53,0
17206.0,1,29.177142857142854,76,2011-10-17 13:25:00,52,0
17211.0,8,10.982085308056874,1323,2011-11-13 12:03:00,26,3
17213.0,7,17.71484076433121,1176,2011-10-30 14:53:00,39,0
17214.0,6,10.37980582524272,276,2011-10-10 13:17:00,59,3
17217.0,1,12.61111111111111,24,2011-04-19 17:19:00,233,1
17218.0,10,7.155912408759124,958,2011-12-05 13:52:00,3,3
17219.0,1,4.5692,89,2011-11-08 11:25:00,31,3
17220.0,14,6.775953389830509,1905,2011-11-15 13:47:00,23,3
17221.0,2,5.319523809523809,288,2011-12-02 13:35:00,6,3
17222.0,1,12.648214285714284,128,2011-10-05 13:58:00,64,3
17223.0,2,8.71,112,2011-02-02 15:57:00,309,1
17226.0,1,18.73761904761905,406,2011-02-04 11:52:00,308,1
17227.0,6,19.985531914893617,741,2011-11-21 10:51:00,18,0
17228.0,8,9.16389423076923,1532,2011-11-24 10:24:00,15,3
17229.0,2,6.782127659574468,185,2011-09-04 13:56:00,95,3
17231.0,10,5.867504621072089,1742,2011-11-27 15:18:00,11,3
17232.0,2,11.708888888888888,203,2011-12-07 12:21:00,2,3
17233.0,1,7.6352,131,2011-11-04 14:06:00,34,3
17234.0,1,10.706428571428573,55,2011-06-10 11:20:00,182,1
17235.0,2,18.96758620689655,224,2011-11-14 15:51:00,24,0
17236.0,6,8.725047619047618,474,2011-11-27 12:00:00,12,3
17237.0,2,16.562631578947368,105,2011-11-28 15:02:00,10,0
17238.0,17,6.615989399293286,1822,2011-12-07 11:35:00,2,3
17239.0,1,25.5,150,2011-01-31 09:41:00,312,1
17242.0,2,28.376,611,2011-08-23 14:55:00,107,0
17243.0,26,21.692125,3370,2011-12-08 13:26:00,0,0
17244.0,1,30.80322580645161,616,2011-10-17 15:19:00,52,0
17245.0,1,19.05,75,2011-05-19 10:43:00,204,1
17247.0,1,5.130727272727273,106,2011-11-24 15:21:00,14,3
17248.0,1,4.618115942028985,213,2011-08-11 13:34:00,119,3
17250.0,2,6.7459649122807015,168,2011-12-06 12:15:00,3,3
17251.0,1,7.263589743589744,110,2010-12-12 11:06:00,362,1
17252.0,2,4.067356321839081,193,2011-08-15 09:45:00,116,3
17253.0,1,9.903333333333332,43,2011-11-21 12:59:00,17,3
17254.0,2,2.4325,252,2011-12-05 12:46:00,4,3
17255.0,2,3.825769230769231,232,2011-10-30 12:18:00,40,3
17256.0,2,15.0,141,2011-08-24 13:30:00,106,3
17259.0,2,4.865887096774194,410,2011-07-14 15:01:00,147,3
17263.0,1,2.758260869565217,36,2011-05-15 14:32:00,207,1
17265.0,2,4.432283464566929,394,2011-07-24 10:49:00,138,3
17266.0,3,3.883,161,2011-12-07 14:12:00,1,3
17267.0,2,8.358421052631579,159,2011-08-04 17:22:00,126,3
17272.0,4,18.847631578947368,1778,2011-10-28 16:37:00,41,0
17274.0,1,4.147407407407407,79,2011-11-04 13:16:00,34,3
17277.0,2,15.43985507246377,430,2011-04-26 12:47:00,227,1
17278.0,1,16.402666666666665,179,2011-04-12 13:10:00,240,1
17279.0,1,20.87,48,2011-10-13 11:58:00,57,0
17282.0,3,18.121382978723407,1877,2011-08-01 14:29:00,129,0
17284.0,6,5.659520547945205,1364,2011-10-10 14:38:00,59,3
17286.0,1,3.420444444444444,118,2011-11-18 12:47:00,21,3
17287.0,7,8.581532258064515,559,2011-11-13 13:27:00,25,3
17288.0,7,9.998098591549295,1203,2011-11-30 16:09:00,8,3
17289.0,3,8.508198198198198,520,2011-11-08 12:01:00,31,3
17290.0,2,5.149411764705882,404,2011-12-06 12:38:00,3,3
17293.0,9,13.889703703703704,1140,2011-12-01 14:37:00,7,3
17295.0,3,8.071739130434784,294,2011-11-11 10:49:00,28,3
17297.0,1,2.583921568627451,67,2011-11-22 14:43:00,16,3
17298.0,2,16.614,387,2011-08-30 16:43:00,100,0
17299.0,4,11.738771929824562,678,2011-11-28 12:01:00,11,3
17301.0,1,2.994393939393939,149,2011-11-18 13:43:00,20,3
17302.0,5,14.375063291139242,575,2011-11-25 09:36:00,14,3
17303.0,1,4.717735849056604,144,2010-12-13 13:32:00,360,1
17309.0,1,6.895833333333333,41,2011-09-05 15:20:00,94,3
17311.0,2,25.179090909090903,1005,2011-09-22 14:11:00,77,0
17314.0,8,19.297099236641223,1896,2011-11-15 09:41:00,24,0
17315.0,38,13.302875264270613,3888,2011-12-08 12:15:00,1,0
17320.0,3,16.446849315068494,634,2011-08-31 13:31:00,99,0
17321.0,2,6.550093457943925,373,2011-12-01 13:41:00,7,3
17323.0,7,4.6053500000000005,776,2011-11-24 17:29:00,14,3
17324.0,4,19.8046,844,2011-11-22 10:34:00,17,0
17325.0,1,16.133333333333333,60,2011-03-04 13:09:00,279,1
17329.0,2,15.851818181818182,142,2011-11-25 14:24:00,13,3
17333.0,1,17.651785714285715,375,2011-09-15 10:11:00,85,0
17334.0,2,27.91090909090909,315,2011-02-10 14:59:00,301,1
17337.0,4,3.734567219152855,1269,2011-07-11 14:55:00,150,3
17338.0,8,8.8232802124834,3128,2011-11-22 14:23:00,16,3
17339.0,2,27.040000000000003,152,2011-09-06 13:29:00,93,0
17340.0,11,30.352063882063884,5967,2011-11-10 10:45:00,29,0
17341.0,3,4.2697267759562845,489,2011-07-06 12:33:00,156,3
17343.0,1,11.390588235294118,56,2010-12-19 15:07:00,354,1
17344.0,1,5.0178125,66,2011-10-24 12:56:00,45,3
17345.0,4,6.180919540229885,346,2011-11-24 15:03:00,14,3
17346.0,15,5.35312,1657,2011-12-06 12:18:00,3,3
17348.0,5,5.393116279069767,1401,2011-11-25 11:25:00,14,3
17349.0,1,12.305555555555555,112,2011-06-13 14:29:00,178,1
17350.0,4,18.113661971830982,795,2011-12-01 15:47:00,7,0
17351.0,3,21.746296296296297,113,2011-11-03 18:45:00,35,0
17356.0,1,9.38,166,2011-02-01 11:07:00,311,1
17357.0,2,8.625333333333334,153,2011-11-15 16:30:00,23,3
17358.0,2,6.200847457627119,202,2011-02-09 16:57:00,302,1
17359.0,1,8.524,161,2011-11-28 14:37:00,10,3
17360.0,3,4.43780303030303,335,2011-11-22 13:11:00,16,3
17361.0,3,16.834482758620688,157,2011-10-21 15:43:00,48,0
17362.0,2,8.920857142857143,191,2011-04-14 14:43:00,238,1
17364.0,11,10.903114355231144,2701,2011-12-09 09:00:00,0,3
17365.0,8,10.259743589743591,4777,2011-11-27 12:13:00,12,3
17367.0,1,4.952941176470588,150,2011-04-15 14:21:00,237,1
17368.0,8,17.231261261261263,1391,2011-11-16 15:26:00,22,0
17370.0,4,13.52060606060606,540,2011-09-28 10:14:00,72,3
17371.0,3,4.872298850574713,152,2011-11-22 13:30:00,16,3
17372.0,8,5.30703557312253,749,2011-10-30 11:37:00,40,3
17373.0,4,11.349473684210526,408,2011-10-30 15:28:00,39,3
17374.0,2,17.706071428571427,85,2011-05-05 09:05:00,218,1
17375.0,3,5.798550724637681,367,2011-05-24 15:45:00,198,1
17376.0,2,8.466666666666667,86,2011-09-30 12:36:00,70,3
17377.0,20,9.810813397129186,2076,2011-11-16 11:17:00,23,3
17379.0,1,4.875421686746988,663,2011-11-28 13:56:00,10,3
17382.0,1,32.7,25,2011-10-05 13:05:00,64,0
17383.0,1,3.9076470588235295,150,2011-12-05 17:36:00,3,3
17384.0,2,22.426666666666662,88,2011-11-20 15:48:00,18,0
17385.0,1,5.555531914893617,201,2011-11-25 11:02:00,14,3
17387.0,2,10.052692307692308,542,2011-11-20 11:00:00,19,3
17392.0,2,7.385645161290323,320,2011-02-06 12:48:00,306,1
17397.0,2,7.569673913043478,254,2011-11-17 14:08:00,21,3
17398.0,3,17.19421052631579,310,2011-08-17 09:48:00,114,0
17400.0,5,9.99981220657277,1097,2011-08-05 15:38:00,125,3
17403.0,1,8.533939393939393,117,2011-11-03 15:18:00,35,3
17405.0,3,12.57817073170732,726,2011-12-08 17:12:00,0,3
17406.0,3,19.47274336283186,787,2011-01-10 15:07:00,332,1
17408.0,1,16.325,3,2011-06-29 12:53:00,162,1
17410.0,5,18.98,616,2011-11-23 15:46:00,15,0
17411.0,3,18.99853658536585,306,2011-11-27 14:25:00,11,0
17412.0,7,19.061515151515152,738,2011-12-07 11:36:00,2,0
17415.0,1,36.27428571428571,114,2011-09-21 12:50:00,79,0
17416.0,7,25.62609665427509,4302,2011-11-10 12:47:00,29,0
17418.0,2,15.448666666666668,289,2011-10-28 13:00:00,41,3
17419.0,12,20.517330097087378,1876,2011-11-28 13:47:00,10,0
17420.0,3,19.961,265,2011-10-20 14:52:00,49,0
17422.0,6,16.917692307692306,2253,2011-11-23 13:27:00,15,0
17423.0,2,26.86192307692308,459,2011-10-24 13:36:00,45,0
17425.0,2,17.655116279069766,407,2011-11-20 15:30:00,18,0
17426.0,6,18.58767527675277,3094,2011-12-01 18:07:00,7,0
17429.0,3,13.459487179487182,624,2011-08-03 13:22:00,127,3
17430.0,2,18.982857142857146,190,2011-11-07 09:24:00,32,0
17431.0,1,9.37906976744186,292,2011-01-30 14:36:00,312,1
17432.0,2,7.62,207,2011-11-21 17:33:00,17,3
17433.0,1,5.6140740740740736,185,2011-09-12 14:24:00,87,3
17434.0,7,17.715074626865672,1693,2011-12-07 13:16:00,1,0
17436.0,2,24.03333333333333,90,2011-12-08 12:30:00,1,0
17438.0,1,22.85,103,2011-03-31 10:26:00,253,1
17440.0,3,37.284000000000006,246,2011-07-06 11:54:00,156,0
17442.0,6,16.656,1496,2011-11-03 09:17:00,36,0
17444.0,3,21.778074074074077,2119,2011-07-15 12:05:00,147,0
17446.0,2,13.433333333333334,198,2011-06-16 10:42:00,176,1
17447.0,2,15.0425,443,2011-10-30 14:18:00,39,3
17449.0,7,9.10057761732852,1122,2011-12-07 16:56:00,1,3
17451.0,7,17.214000000000002,1203,2011-12-08 15:02:00,0,0
17453.0,2,25.61684210526316,219,2011-11-22 09:42:00,17,0
17454.0,4,8.484098360655738,243,2011-05-31 13:58:00,191,1
17455.0,1,16.4625,66,2011-05-20 12:31:00,203,1
17456.0,1,14.69764705882353,222,2010-12-09 15:23:00,364,1
17458.0,1,5.861111111111111,170,2011-11-24 13:01:00,14,3
17459.0,2,5.921621621621621,537,2011-10-27 13:25:00,42,3
17460.0,6,21.463103448275863,236,2011-09-06 15:04:00,93,0
17461.0,3,6.823963963963965,799,2011-11-17 10:21:00,22,3
17462.0,2,25.02555555555556,227,2011-10-10 13:56:00,59,0
17463.0,5,8.820511627906978,1095,2011-11-23 13:40:00,15,3
17464.0,1,32.21777777777778,220,2011-07-04 13:19:00,157,0
17466.0,2,18.61658536585366,306,2011-11-29 13:15:00,9,0
17468.0,2,27.4,116,2011-11-29 15:33:00,9,0
17469.0,5,21.261022727272728,787,2011-11-23 13:15:00,15,0
17470.0,5,14.42397435897436,1675,2011-10-26 12:42:00,44,3
17472.0,3,3.924254143646409,462,2011-06-01 14:57:00,190,3
17475.0,1,13.883571428571427,178,2011-09-21 14:55:00,78,3
17480.0,1,17.64896551724138,338,2011-09-23 11:39:00,77,0
17481.0,4,15.312073170731706,1061,2011-12-06 12:28:00,3,3
17483.0,3,19.71619047619048,191,2011-10-05 13:10:00,64,0
17486.0,1,16.53625,191,2011-03-23 14:00:00,260,1
17489.0,2,12.987586206896552,428,2011-10-12 08:56:00,58,3
17490.0,7,27.53052631578948,1134,2011-12-09 09:08:00,0,0
17491.0,10,32.65018348623853,2013,2011-12-08 16:18:00,0,0
17492.0,1,31.214166666666667,155,2011-04-05 15:21:00,247,1
17495.0,2,18.42814814814815,229,2011-12-02 12:08:00,7,0
17496.0,1,27.105,79,2010-12-16 08:39:00,358,1
17498.0,1,16.01294117647059,394,2011-09-25 12:25:00,75,3
17499.0,1,15.572,711,2011-02-23 09:14:00,289,1
17501.0,2,16.033333333333335,160,2011-05-03 09:47:00,220,1
17502.0,4,24.610714285714288,376,2011-11-30 13:13:00,8,0
17503.0,2,14.709473684210527,486,2011-12-07 09:18:00,2,3
17504.0,9,23.598661417322838,1664,2011-05-17 12:59:00,205,1
17505.0,2,22.03538461538461,556,2011-07-01 12:50:00,161,1
17506.0,1,21.585714285714285,139,2011-09-25 11:39:00,75,0
17507.0,2,6.881590909090909,359,2011-03-23 11:48:00,261,1
17508.0,1,17.605,289,2011-03-04 08:10:00,280,1
17509.0,8,16.708032786885248,3534,2011-10-13 10:26:00,57,0
17510.0,1,15.424,214,2011-11-15 10:00:00,24,3
17512.0,10,27.85704761904762,2753,2011-11-11 12:11:00,28,0
17514.0,1,5.2162500000000005,135,2011-08-03 15:45:00,127,3
17515.0,4,7.345057471264368,243,2011-11-08 14:04:00,30,3
17516.0,5,5.606423357664234,416,2011-11-24 16:51:00,14,3
17517.0,1,13.994545454545454,102,2011-02-04 11:48:00,308,1
17519.0,6,22.488048780487805,1236,2011-11-22 16:43:00,16,0
17520.0,1,18.227,365,2011-10-17 12:04:00,53,0
17521.0,3,16.07133333333333,519,2011-11-10 11:22:00,29,3
17522.0,5,14.667260273972603,1034,2011-12-08 12:31:00,1,3
17523.0,4,19.78,872,2011-11-28 13:20:00,10,0
17524.0,1,24.166666666666668,90,2010-12-13 14:32:00,360,1
17527.0,4,19.98659574468085,488,2011-10-17 12:32:00,53,0
17528.0,8,14.34189723320158,2138,2011-12-08 13:27:00,0,3
17530.0,10,6.053299492385787,1526,2011-12-08 18:42:00,0,3
17531.0,1,21.192857142857143,136,2011-06-02 19:17:00,189,1
17534.0,1,24.817777777777778,103,2011-10-17 12:47:00,53,0
17535.0,1,12.646153846153847,136,2011-03-04 15:20:00,279,1
17536.0,1,25.5,6,2011-06-15 13:23:00,176,1
17537.0,2,11.968266666666668,700,2011-11-10 10:56:00,29,3
17538.0,1,10.935555555555556,134,2011-11-14 12:12:00,25,3
17540.0,2,23.156,194,2011-11-15 11:56:00,24,0
17542.0,1,6.83,134,2011-03-15 11:45:00,269,1
17545.0,3,4.454896551724138,341,2011-10-27 14:04:00,42,3
17548.0,1,20.66,58,2011-04-20 12:01:00,233,1
17549.0,2,24.81,210,2011-11-16 09:59:00,23,0
17550.0,3,6.360952380952382,86,2011-05-26 14:09:00,196,1
17551.0,1,7.135813953488372,150,2010-12-15 14:12:00,358,1
17552.0,4,18.987959183673468,719,2011-10-10 17:00:00,59,0
17554.0,5,22.18693181818182,1763,2011-12-08 14:15:00,0,0
17555.0,2,4.559056603773585,349,2011-11-20 12:22:00,19,3
17556.0,1,26.316666666666663,101,2011-05-18 10:48:00,205,1
17557.0,3,15.92529411764706,306,2011-11-25 12:57:00,13,3
17560.0,4,32.88269230769231,635,2011-09-06 09:18:00,94,0
17561.0,1,3.643913043478261,146,2011-11-20 12:53:00,18,3
